17718.406982421875,-236.227
17784.406982421875,-240.41999999999999
17796.406982421875,-238.173
17811.406982421875,-116.53399999999999
17827.406982421875,-128.71199999999999
17839.406982421875,-17.541899999999998
17857.406982421875,-226.471
17876.406982421875,-136.28199999999998
17893.406982421875,-228.30600000000001
17909.406982421875,-117.45800000000001
17928.406982421875,-246.798
17946.406982421875,-85.959299999999999
17964.406982421875,-240.19299999999998
17980.406982421875,-219.392
17995.406982421875,-239.91499999999999
18010.406982421875,-236.47999999999999
18024.406982421875,-60.688699999999997
18038.406982421875,-238.38500000000002
18055.406982421875,-238.06999999999999
18070.406982421875,-236.39599999999999
18083.406982421875,-303.84399999999999
18097.406982421875,-245.31
18110.406982421875,-111.846
18125.406982421875,-316.69199999999995
18141.406982421875,-247.78800000000001
18154.406982421875,-234.88500000000002
18171.406982421875,-306.84099999999995
18187.406982421875,-239.196
18199.406982421875,-234.15800000000002
18215.406982421875,-240.93600000000001
18231.406982421875,-245.21699999999998
18246.406982421875,-239.44499999999999
18262.406982421875,-311.238
18277.406982421875,-233.49100000000001
18290.406982421875,-181.87800000000001
18305.406982421875,-270.41199999999998
18322.406982421875,-239.70699999999999
18334.406982421875,-239.261
18350.406982421875,-237.565
18366.406982421875,-239.68000000000001
18379.406982421875,-248.273
18396.406982421875,-91.536999999999992
18411.406982421875,-239.23599999999999
18423.406982421875,-236.96600000000001
18439.406982421875,-235.23699999999999
18455.406982421875,-224.04399999999998
18471.406982421875,-235.95699999999999
18486.406982421875,-311.12
18501.406982421875,-235.69899999999998
18514.406982421875,-233.22399999999999
18531.406982421875,-136.881
18546.406982421875,-236.78299999999999
18559.406982421875,-84.689299999999989
18575.406982421875,-278.30799999999999
18591.406982421875,-312.71300000000002
18607.406982421875,-239.33499999999998
18624.406982421875,-236.87100000000001
18642.406982421875,-225.35300000000001
18660.406982421875,-242.09399999999999
18676.406982421875,-238.35899999999998
18693.406982421875,-310.06400000000002
18711.406982421875,-250.83699999999999
18729.406982421875,-306.33199999999999
18748.406982421875,-247.35900000000001
18762.406982421875,-307.25700000000001
18779.406982421875,-303.63200000000001
18796.406982421875,-184.57899999999998
18814.406982421875,-309.86099999999999
18829.406982421875,-240.85300000000001
18847.406982421875,-245.393
18865.406982421875,-210.053
18883.406982421875,-307.69499999999999
18897.406982421875,-44.414500000000004
18914.406982421875,-311.21700000000004
18931.406982421875,-119.38600000000001
18946.406982421875,-241.06900000000002
18960.406982421875,-91.835899999999995
18976.406982421875,-50.127800000000001
18995.406982421875,-42.141300000000001
19008.406982421875,-241.91499999999999
19026.406982421875,-208.184
19044.406982421875,-302.75
19063.406982421875,-306.09300000000002
19077.406982421875,-95.567399999999992
19094.406982421875,-239.71700000000001
19110.406982421875,-243.59300000000002
19122.406982421875,-251.33100000000002
19137.406982421875,-234.48400000000001
19152.406982421875,-263.471
19164.406982421875,-294.99900000000002
19180.406982421875,-249.46299999999999
19195.406982421875,-241.59700000000001
19207.406982421875,-78.367900000000006
19220.406982421875,-189.685
19231.406982421875,-269.23599999999999
19247.406982421875,-308.58799999999997
19262.406982421875,-310.84299999999996
19273.406982421875,-309.03100000000001
19291.406982421875,-235.76599999999999
19306.406982421875,-310.32300000000004
19317.406982421875,-48.780499999999996
19332.406982421875,-240.15600000000001
19343.406982421875,-240.364
19359.406982421875,-116.819
19373.406982421875,-237.22499999999999
19385.406982421875,-236.679
19400.406982421875,-233.61499999999998
19416.406982421875,-312.30700000000002
19428.406982421875,-102.807
19442.406982421875,-236.422
19453.406982421875,-244.65899999999999
19469.406982421875,-101.884
19484.406982421875,-70.491900000000001
19497.406982421875,-236.37800000000001
19514.406982421875,-303.69400000000002
19530.406982421875,-306.46699999999998
19544.406982421875,-233.381
19558.406982421875,-307.97400000000005
19575.406982421875,-235.17699999999999
19589.406982421875,-238.762
19606.406982421875,-241.38200000000001
19623.406982421875,-127.92200000000001
19641.406982421875,-287.899
19656.406982421875,-119.887
19673.406982421875,-304.78399999999999
19690.406982421875,-110.748
19704.406982421875,-236.13400000000001
19718.406982421875,-213.33799999999999
19736.406982421875,-235.04500000000002
19755.406982421875,-307.02699999999999
19769.406982421875,-173.42400000000001
19786.406982421875,-239.26500000000001
19803.406982421875,-191.761
19821.406982421875,-149.637
19836.406982421875,156.19900000000001
19849.406982421875,227.66200000000001
19863.406982421875,153.18100000000001
19875.406982421875,199.447
19888.406982421875,134.39400000000001
19900.406982421875,131.91800000000001
19913.406982421875,132.65600000000001
19923.406982421875,208.714
19937.406982421875,141.679
19953.406982421875,104.417
19964.406982421875,125.48699999999998
19979.406982421875,133.864
19989.406982421875,214.32300000000001
20001.406982421875,188.0
20012.406982421875,212.93100000000001
20027.406982421875,123.42400000000001
20037.406982421875,136.733
20051.406982421875,171.56999999999999
20065.406982421875,222.08000000000001
20075.406982421875,118.047
20089.406982421875,114.44600000000001
20100.406982421875,123.92200000000001
20112.406982421875,122.643
20123.406982421875,125.444
20137.406982421875,126.017
20148.406982421875,113.43000000000001
20162.406982421875,123.779
20178.406982421875,124.702
20189.406982421875,207.83699999999999
20203.406982421875,195.958
20214.406982421875,202.22
20229.406982421875,107.715
20239.406982421875,141.892
20253.406982421875,203.04300000000001
20267.406982421875,201.58699999999999
20279.406982421875,199.15700000000001
20291.406982421875,209.59399999999999
20302.406982421875,204.828
20316.406982421875,128.90699999999998
20327.406982421875,192.28700000000001
20341.406982421875,245.31100000000001
20355.406982421875,201.41800000000001
20366.406982421875,213.44199999999998
20381.406982421875,236.54900000000001
20391.406982421875,185.46099999999998
20405.406982421875,238.309
20415.406982421875,232.87700000000001
20427.406982421875,266.86700000000002
20438.406982421875,245.49599999999998
20452.406982421875,180.47900000000001
20462.406982421875,231.66500000000002
20475.406982421875,230.02100000000002
20490.406982421875,240.36500000000001
20500.406982421875,216.80600000000001
20514.406982421875,170.00899999999999
20526.406982421875,164.167
20537.406982421875,231.46600000000001
20548.406982421875,243.04700000000003
20563.406982421875,233.16600000000003
20573.406982421875,229.32499999999999
20588.406982421875,127.34300000000002
20601.406982421875,158.68799999999999
20612.406982421875,215.292
20627.406982421875,200.291
20639.406982421875,227.84199999999998
20652.406982421875,238.738
20663.406982421875,228.512
20678.406982421875,147.096
20692.406982421875,169.393
20704.406982421875,219.15100000000001
20717.406982421875,223.03799999999998
20729.406982421875,228.82599999999999
20744.406982421875,220.381
20758.406982421875,212.02099999999999
20770.406982421875,221.167
20783.406982421875,146.71200000000002
20794.406982421875,245.16
20806.406982421875,219.81200000000001
20817.406982421875,226.322
20832.406982421875,229.55999999999997
20842.406982421875,217.56400000000002
20858.406982421875,131.16400000000002
20872.406982421875,130.20999999999998
20885.406982421875,167.28100000000001
20897.406982421875,195.96299999999999
20908.406982421875,201.202
20922.406982421875,208.33199999999999
20934.406982421875,198.108
20947.406982421875,129.65299999999999
20961.406982421875,122.52300000000001
20971.406982421875,201.41400000000002
20985.406982421875,197.72500000000002
20995.406982421875,199.45599999999999
21008.406982421875,124.32300000000001
21018.406982421875,196.61600000000001
21031.406982421875,195.90799999999999
21041.406982421875,200.715
21054.406982421875,146.518
21065.406982421875,197.857
21081.406982421875,122.648
21091.406982421875,200.45399999999998
21104.406982421875,199.44
21118.406982421875,200.233
21130.406982421875,189.41300000000001
21143.406982421875,157.50200000000001
21154.406982421875,197.83100000000002
21166.406982421875,199.63500000000002
21178.406982421875,202.04300000000001
21191.406982421875,199.20399999999998
21202.406982421875,209.869
21216.406982421875,124.008
21230.406982421875,125.527
21241.406982421875,200.87800000000001
21254.406982421875,196.53399999999999
21264.406982421875,147.34399999999999
21278.406982421875,112.72600000000001
21289.406982421875,149.34
21305.406982421875,196.90299999999999
21315.406982421875,179.46300000000002
21329.406982421875,196.114
21343.406982421875,200.93600000000001
21355.406982421875,198.49600000000001
21368.406982421875,123.018
21380.406982421875,196.517
21391.406982421875,197.77199999999999
21402.406982421875,200.70699999999999
21417.406982421875,196.35599999999999
21428.406982421875,199.34799999999998
21443.406982421875,131.392
21456.406982421875,122.35300000000001
21467.406982421875,200.47
21481.406982421875,200.03700000000001
21493.406982421875,196.31799999999998
21506.406982421875,191.65899999999999
21517.406982421875,193.72200000000001
21533.406982421875,122.67599999999999
21547.406982421875,129.12199999999999
21559.406982421875,196.83199999999999
21572.406982421875,201.05200000000002
21583.406982421875,199.804
21595.406982421875,199.261
21607.406982421875,198.517
21620.406982421875,165.84299999999999
21631.406982421875,198.047
21646.406982421875,197.08100000000002
21659.406982421875,200.68100000000001
21670.406982421875,180.154
21684.406982421875,143.02500000000001
21695.406982421875,130.852
21709.406982421875,215.18300000000002
21721.406982421875,196.17000000000002
21734.406982421875,196.59899999999999
21749.406982421875,195.63200000000001
21760.406982421875,202.50999999999999
21774.406982421875,201.15800000000002
21785.406982421875,133.69400000000002
21798.406982421875,198.07599999999999
21810.406982421875,198.785
21825.406982421875,191.239
21839.406982421875,199.09099999999998
21850.406982421875,202.28899999999999
21863.406982421875,196.70000000000002
21873.406982421875,197.80199999999999
21886.406982421875,199.73499999999999
21897.406982421875,203.696
21911.406982421875,195.96199999999999
21922.406982421875,198.482
21936.406982421875,197.21600000000001
21946.406982421875,196.99299999999999
21959.406982421875,201.43600000000001
21975.406982421875,197.68099999999998
21986.406982421875,202.33200000000002
22000.406982421875,189.172
22011.406982421875,179.262
22025.406982421875,197.67399999999998
22036.406982421875,206.27499999999998
22050.406982421875,199.672
22064.406982421875,196.40600000000001
22076.406982421875,221.14600000000002
22089.406982421875,189.548
22100.406982421875,128.89100000000002
22114.406982421875,201.83699999999999
22125.406982421875,213.29400000000001
22139.406982421875,197.18099999999998
22154.406982421875,196.25899999999999
22166.406982421875,193.453
22179.406982421875,192.958
22189.406982421875,193.96899999999999
22205.406982421875,200.13400000000001
22217.406982421875,146.011
22231.406982421875,179.22999999999999
22244.406982421875,186.83500000000001
22254.406982421875,203.03700000000001
22268.406982421875,193.494
